id;ime_gore;drzava;gorovje;visina;vrsta;ogledi;stevilo_slik;stevilo_poti;stevilo_gps_sledi;vpisna_knjiga;sirina;dolzina;priljubljenost_pct;mesto
4137;Sovinjski vrh;Slovenija;Kamniško Savinjske Alpe;1004;Ogledov: 1;1;0;0;0;;;;0;3828
4138;Napečnikov vrh;Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;969;vrh;131;2;1;0;;46.62208;15.10944;9;3502
4139;Sprungkogel (Golica / Koralpe);Avstrija;Labotniške Alpe;1868;vrh;98;4;3;0;;46.81452;14.97022;6;3614
4140;Kolovratske stijene;Hrvaška;Gorski Kotar in Istra;1091;vrh;241;10;2;0;;45.12609;14.94117;13;3327
4141;Sv. Janez Nepomuk (Šent Janž pri Radljah);Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;550;cerkev;227;4;2;0;;46.62276;15.25338;13;3345
4143;Črni vrh (nad Klenovico);Hrvaška;Gorski Kotar in Istra;1169;vrh;164;10;1;0;;45.13048;14.91521;11;3427
4144;Kolevrat;Hrvaška;Gorski Kotar in Istra;1035;vrh;118;7;1;0;;45.11955;14.91519;7;3545
4146;Velika Sviba;Hrvaška;Gorski Kotar in Istra;848;vrh;124;6;1;0;;45.11762;14.89547;8;3527
4147;Muzari;Hrvaška;Gorski Kotar in Istra;985;vrh;356;9;4;0;;45.46568;14.00698;17;3195
4148;Poharčeva smreka;Slovenija;Karavanke;505;Vremenska napoved:;193;3;1;0;;46.31597;15.37306;12;3385
4149;Gradišna peč;Slovenija;Karavanke;636;vrh;196;2;1;0;;46.31989;15.3731;12;3381
4150;Freiländerhütte;Avstrija;Labotniške Alpe;1420;koča,planina;88;2;2;0;;46.91324;15.05054;5;3644
4151;Schrogentor;Avstrija;Labotniške Alpe;1255;planina,sedlo;77;3;2;0;;46.92052;15.09641;4;3688
4152;Albrecht Kapelle (pri Schrogentor);Avstrija;Labotniške Alpe;1278;cerkev;81;3;2;0;;46.92198;15.10148;4;3673
4153;Reinischkogel-Kapelle;Avstrija;Labotniške Alpe;1440;planina,cerkev;106;5;2;0;;46.92571;15.11687;6;3590
4154;Nagy-Csikóvár;Madžarska;Osrednja Madžarska;556;vrh;90;3;2;0;;47.67896;18.98237;5;3638
4157;Kuk (nad Buzetom);Hrvaška;Gorski Kotar in Istra;531;vrh;262;3;1;0;;45.42759;13.98678;14;3299
4158;Pilj (nad Buzetom);Hrvaška;Gorski Kotar in Istra;556;vrh;269;5;1;0;;45.42347;14.0001;14;3289
4159;Sveti Matej (Slum);Hrvaška;Gorski Kotar in Istra;505;cerkev;164;6;1;0;;45.43914;14.00124;11;3428
4162;Crkva Presvetog Trojstva (Brest);Hrvaška;Gorski Kotar in Istra;690;cerkev;149;3;1;0;;45.45494;14.00645;10;3457
4163;Gasthaus Zur Rehbockhütte;Avstrija;Labotniške Alpe;1385;koča;74;3;1;0;;46.9093;15.03659;3;3699
4164;Selovec (Gruberjev vrh);Slovenija;Karavanke;885;vrh,cerkev;665;7;3;0;;46.55216;15.01509;23;2939
4165;TC Rahtel;Slovenija;Karavanke;615;koča;1100;4;2;0;;46.52045;15.07596;28;2772
4166;Rahtelov vrh;Slovenija;Karavanke;667;vrh;790;2;2;0;;46.52102;15.07233;25;2883
4167;Galke;Slovenija;Karavanke;684;Vremenska napoved:;346;3;4;0;;46.28459;15.58146;16;3205
4168;Baba (pri Boču);Slovenija;Karavanke;594;vrh;353;2;2;0;;46.29082;15.58628;17;3197
4169;Grad Gamberk;Slovenija;Posavsko hribovje in Dolenjska;567;vrh;446;11;2;0;;46.16189;14.96783;19;3102
4170;Lovski dom na Klančišah;Slovenija;Posavsko hribovje in Dolenjska;510;koča;1340;3;2;0;;46.155;14.97028;29;2712
4171;Sv. Janez Krstnik (Vine);Slovenija;Posavsko hribovje in Dolenjska;392;cerkev;157;5;1;0;;46.14302;14.98667;10;3440
4172;Vinski vrh;Slovenija;Posavsko hribovje in Dolenjska;616;vrh;365;3;1;0;2;46.14768;14.98304;17;3183
4173;Margarethenwarte;Avstrija;Hribovje vzhodno od Mure;504;Vremenska napoved:;57;4;1;0;;47.39734;16.42341;2;3750
4174;Grad Žusem;Slovenija;Posavsko hribovje in Dolenjska;509;vrh;230;2;1;0;;46.16019;15.487;13;3341
4175;Sv. Valentin in sv. Jakob (Dobrina);Slovenija;Posavsko hribovje in Dolenjska;585;sedlo,cerkev;154;3;1;0;;46.15296;15.48373;10;3446
4176;Ormoško jezero;Hrvaška, Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;186;jezero;345;7;1;0;;46.39518;16.17211;16;3206
4177;Ormoške lagune;Slovenija;Strojna, Košenjak, Kozjak in Slovenske gorice;188;jezero;345;27;2;0;;46.38615;16.19114;16;3210
4178;Žvajga (severni vrh);Slovenija;Posavsko hribovje in Dolenjska;620;vrh;772;2;2;0;;46.22373;15.0863;25;2892
4179;Tolsti vrh (nad Preboldom);Slovenija;Posavsko hribovje in Dolenjska;756;vrh;638;2;1;0;;46.22484;15.06657;23;2956
4180;Dežnikarjeva lipa;Slovenija;Posavsko hribovje in Dolenjska;431;Vremenska napoved:;221;6;1;0;;46.22799;15.07628;13;3350
4181;Strtnik (Strnik);Slovenija;Posavsko hribovje in Dolenjska;845;vrh;414;4;1;0;;46.21775;15.05954;18;3137
4183;Krekovše;Slovenija;Goriško, Notranjsko in Snežniško hribovje;675;koča,sedlo;294;6;1;0;;45.98004;13.93788;15;3262
4184;Brusove klavže;Slovenija;Goriško, Notranjsko in Snežniško hribovje;491;Vremenska napoved:;280;22;1;0;;45.9702;13.94793;14;3282
4185;Putrihove klavže;Slovenija;Goriško, Notranjsko in Snežniško hribovje;570;Vremenska napoved:;230;25;1;0;;45.97568;13.92806;13;3342
4186;Planinski dom Kamenitovac;Hrvaška;Gorjanci, Medvednica in Medžimurje;242;koča;121;1;1;0;;45.9114;16.94273;8;3536
