gora_id;pot_id;izhodisce;izhodisce_visina_m;sirina;dolzina;cilj;cilj_visina_m;ime_poti;cas_hoje_min;dolzina_km;zahtevnost;oznacena;ferata;visinska_razlika_m;visinska_razlika_po_poti_m;zemljevid;oprema_poletje;oprema_zima;ogledi;stevilo_slik;stevilo_komentarjev
3498;9129;Zgornja Bistrica (Center Vintgar);320;46.40214;15.54226;Sveta Uršula (Bojtina);1006;skozi Bistriški vintgar;210;;1;1;;686;800;Pohorje 1:50.000;čelada;čelada, cepin, dereze;153;92;0
3499;8456;Šmartno na Pohorju;780;46.44504;15.54013;Majalova kapelica;823;;45;;1;1;;43;60;Pohorje 1:50.000;Priporočena oprema (zima):;Ogledov: 363;363;24;0
3499;9128;Zgornja Bistrica (Center Vintgar);320;46.40214;15.54226;Majalova kapelica;823;skozi Bistriški vintgar;165;;1;1;;503;605;Pohorje 1:50.000;čelada;čelada, cepin, dereze;131;80;0
3500;8459;Sveta Katarina (Zgornja Kapla);777;46.63627;15.37496;Sršenov vrh;963;;60;2.43;1;1;;186;235;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;940;31;0
3500;8458;Ožbalt;306;46.58365;15.39111;Sršenov vrh;963;;165;7.64;1;1;;657;690;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;748;50;0
3500;9065;Sveti Jurij (Remšnik);685;46.62584;15.30018;Sršenov vrh;963;;210;9.98;1;1;;278;450;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;158;83;0
3500;9063;Brezno;317;46.59567;15.31783;Sršenov vrh;963;ob Brezniškem potoku;240;12.05;1;0;;646;800;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;143;78;0
3501;9059;Odomovo jezero;661;46.64494;15.36747;Sveta Katarina (Zgornja Kapla);777;;25;2.03;1;1;;116;116;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;488;18;0
3501;9064;Sveti Jurij (Remšnik);685;46.62584;15.30018;Sveta Katarina (Zgornja Kapla);777;;180;8.79;1;1;;92;430;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;178;68;0
3501;9061;Brezno;317;46.59567;15.31783;Sveta Katarina (Zgornja Kapla);777;ob Brezniškem potoku;210;10.82;1;0;;460;650;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;148;63;0
3502;8460;Zamarkova;243;46.57523;15.80430;Jezero Komarnik;236;pot okoli jezera;50;;1;1;;;30;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 562;562;30;0
3502;10657;Hrastovec v Slovenskih goricah;238;46.56790;15.78641;Jezero Komarnik;236;Agatina pot;105;;1;0;;;50;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 165;165;40;0
3502;10659;Hrastovec v Slovenskih goricah;238;46.56790;15.78641;Jezero Komarnik;236;;27;;1;0;;;15;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 129;129;17;0
3502;10021;Črni križ pri Hrastovcu;270;46.57434;15.81116;Jezero Komarnik;236;;10;;1;0;;;15;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 116;116;17;0
3504;8462;Slovenska Bistrica (cerkev sv. Jerneja);286;46.39606;15.57465;Sv. Marjeta (Ritoznoj);407;po cesti;60;;1;1;;121;121;Pohorje 1:40000;Priporočena oprema (zima):;Avtor: SonjaMok;640;31;0
3505;8469;Sveti Trije kralji;1181;46.43788;15.46004;Veliki vrh (na Pohorju);1344;;30;1.29;1;1;;163;163;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;1310;21;0
3505;8468;Veliko Tinje;655;46.41504;15.50028;Veliki vrh (na Pohorju);1344;;150;6.58;1;1;;689;710;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;516;60;0
3505;8638;Oplotnica;370;46.38692;15.44683;Veliki vrh (na Pohorju);1344;;195;8.74;1;1;;974;1020;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;438;75;1
3505;8644;Dom na Osankarici;1193;46.44900;15.41960;Veliki vrh (na Pohorju);1344;;55;3.07;1;1;;151;185;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;329;29;0
3505;8740;Koča na Šumiku;1100;46.48469;15.44292;Veliki vrh (na Pohorju);1344;;120;5.89;1;1;;244;350;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;276;38;0
3505;8647;Kebelj;717;46.41060;15.45290;Veliki vrh (na Pohorju);1344;;130;5.41;1;1;;627;640;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;260;55;0
3505;8791;Zgornja Bistrica (Center Vintgar);320;46.40214;15.54226;Veliki vrh (na Pohorju);1344;čez Veliko Tinje;230;10.78;1;1;;1024;1095;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;203;90;0
3505;8481;Veliko Tinje;655;46.41504;15.50028;Veliki vrh (na Pohorju);1344;mimo sv. Urha;175;8.71;1;0;;689;760;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;201;75;0
3505;9123;Zgornja Bistrica (Center Vintgar);320;46.40214;15.54226;Veliki vrh (na Pohorju);1344;skozi Bistriški vintgar;225;11.87;1;1;;1024;1045;Pohorje 1:50.000;čelada;čelada, cepin, dereze;169;95;0
3505;9121;Šmartno na Pohorju;780;46.44504;15.54013;Veliki vrh (na Pohorju);1344;;165;8.83;1;1;;564;665;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;165;94;0
3506;8472;Veliko Tinje;655;46.41504;15.50028;Sveti Urh (Urh);895;;60;3.06;1;0;;240;245;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;462;25;0
3506;8796;Zgornja Bistrica (Center Vintgar);320;46.40214;15.54226;Sveti Urh (Urh);895;skozi Bistriški vintgar;165;9.56;1;0;;575;625;Pohorje 1:50.000;čelada;čelada, cepin, dereze;369;60;0
3506;9119;Šmartno na Pohorju;780;46.44504;15.54013;Sveti Urh (Urh);895;;105;6.55;1;0;;115;240;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;275;60;0
3506;8788;Zgornja Bistrica (Center Vintgar);320;46.40214;15.54226;Sveti Urh (Urh);895;čez Veliko Tinje;140;7.27;1;0;;575;630;Pohorje 1:50.000;Priporočena oprema (zima): dereze;dereze;177;55;0
3507;8473;Veliko Tinje;655;46.41504;15.50028;Repnikov vrh;988;;85;4.33;1;0;;333;350;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;303;34;0
3507;8797;Zgornja Bistrica (Center Vintgar);320;46.40214;15.54226;Repnikov vrh;988;skozi Bistriški vintgar;195;10.64;1;0;;668;720;Pohorje 1:50.000;čelada;čelada, cepin, dereze;252;66;0
3507;8789;Zgornja Bistrica (Center Vintgar);320;46.40214;15.54226;Repnikov vrh;988;čez Veliko Tinje;165;8.54;1;0;;668;740;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;122;64;0
3508;8484;Moravske Toplice;190;46.68510;16.21835;Kapela v Zgornjih Moravcih;315;;90;;1;0;;125;150;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 338;338;25;0
3508;8494;Moravske Toplice;230;46.69870;16.23250;Kapela v Zgornjih Moravcih;315;po cesti;45;;1;0;;85;100;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 179;179;8;0
3508;8495;Selo (brunarica TIC Selo);251;46.73556;16.29205;Kapela v Zgornjih Moravcih;315;;85;;1;0;;64;220;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 125;125;28;0
3509;8488;Selo (brunarica TIC Selo);251;46.73556;16.29205;Makotrov breg;319;;25;;1;1;;68;70;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 215;215;21;0
3509;8496;Sveti Benedikt (Kančevci);358;46.75077;16.23409;Makotrov breg;319;;60;;1;1;;;50;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 155;155;18;0
3510;8491;Velenje (Stari trg);388;46.35822;15.10805;Sveti Jakob (Jakec);528;po planinski poti;45;;1;1;;140;156;Šaleška dolina z okolico 1:50000;Priporočena oprema (zima):;Avtor: Glogo;2490;30;1
3511;8492;Velenje (Stari trg);388;46.35822;15.10805;Malo Gradišče;536;po planinski poti;45;;1;1;;148;160;Šaleška dolina z okolico 1:50000;Priporočena oprema (zima):;Avtor: Glogo;355;24;0
3512;8493;Velenje (Stari trg);388;46.35822;15.10805;Veliko Gradišče;587;;60;;1;1;;199;205;Šaleška dolina z okolico 1:50000;Priporočena oprema (zima):;Avtor: Glogo;705;36;0
3513;8497;Ljubljana (Rakovnik);306;46.03730;14.52470;Luknje;438;;30;;1;0;;132;145;Ljubljana - okolica 1:50.000;Priporočena oprema (zima):;Ogledov: 862;862;43;0
3514;8501;Lovrenc na Pohorju (pokopališče);493;46.53480;15.37958;Koglerjev vrh;698;;45;2.61;1;0;;205;225;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;361;26;0
3514;8503;Lovrenc na Pohorju (pokopališče);493;46.53480;15.37958;Koglerjev vrh;698;čez Hožičev vrh;60;3.12;1;0;;205;245;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;222;37;0
3515;8502;Lovrenc na Pohorju (pokopališče);493;46.53480;15.37958;Hožičev vrh;595;;40;1.93;1;1;;102;130;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;373;19;0
3516;8505;Puščava;354;46.55013;15.42360;Klančnik (Glančnik);877;;135;7.43;1;1;;523;565;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;259;43;0
3516;8509;Lovrenc na Pohorju;436;46.54195;15.38604;Klančnik (Glančnik);877;mimo Kapusa;120;5.97;1;1;;441;500;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;238;45;0
3516;8529;HE Ožbalt;311;46.57524;15.40965;Klančnik (Glančnik);877;;130;6.20;1;1;;566;590;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;211;38;0
3516;9008;Podvelka;306;46.58963;15.32854;Klančnik (Glančnik);877;mimo sv. Ignacija;150;5.75;1;1;;571;625;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;195;64;0
3516;8518;Janževski Vrh (Uran);435;46.55570;15.32340;Klančnik (Glančnik);877;mimo sv. Ignacija;120;5.63;1;1;;442;490;Pohorje - izletniška karta 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;177;55;0
3516;8516;Janževski Vrh (Uran);435;46.55570;15.32340;Klančnik (Glančnik);877;mimo Brabarja in Hudeja;95;5.19;1;1;;442;442;Pohorje - izletniška karta 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;154;48;0
3516;8514;Lovrenc na Pohorju;436;46.54195;15.38604;Klančnik (Glančnik);877;mimo Povha, Brabarja in Hudeja;145;7.41;1;1;;441;501;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;143;60;0
3517;8510;Lovrenc na Pohorju;436;46.54195;15.38604;Lovska koča Klančnik;865;mimo Kapusa;125;5.46;1;1;;429;500;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;295;49;0
3517;8506;Puščava;354;46.55013;15.42360;Lovska koča Klančnik;865;;140;7.62;1;1;;511;565;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;224;47;0
3517;8513;Lovrenc na Pohorju;436;46.54195;15.38604;Lovska koča Klančnik;865;mimo Povha, Brabarja in Hudeja;140;7.22;1;1;;429;490;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;214;52;0
3517;9007;Podvelka;306;46.58963;15.32854;Lovska koča Klančnik;865;mimo sv. Ignacija;145;5.57;1;1;;559;610;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;194;56;0
3517;8531;HE Ožbalt;311;46.57524;15.40965;Lovska koča Klančnik;865;;135;6.39;1;1;;554;590;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;191;42;0
3517;8515;Janževski Vrh (Uran);435;46.55570;15.32340;Lovska koča Klančnik;865;mimo Brabarja in Hudeja;90;5.01;1;1;;430;430;Pohorje - izletniška karta 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;183;40;0
3517;8519;Janževski Vrh (Uran);435;46.55570;15.32340;Lovska koča Klančnik;865;mimo sv. Ignacija;115;5.45;1;1;;430;480;Pohorje - izletniška karta 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;153;47;0
3518;8547;Lovrenški most;302;46.56276;15.42582;Kapela sv. Ane v Puščavi;330;;20;1.55;1;1;;28;35;Pohorje 1:50.000;Priporočena oprema (zima):;Ogledov: 286;286;21;0
3518;8504;Puščava;354;46.55013;15.42360;Kapela sv. Ane v Puščavi;330;;8;0.46;1;1;;;20;Pohorje 1:50.000;Priporočena oprema (zima):;Ogledov: 176;176;14;0
3520;8520;Ravne;735;46.25860;13.95920;Lisc (Lisec);1653;;165;5.08;1;0;;918;918;TNP 1:50.000;Priporočena oprema (zima):;Avtor: Pi_is_exactly_3;4580;45;6
3521;8521;Razkrižje;180;46.52301;16.27831;Razkriški kot (sotočje Mure in Ščavnice);169;pot kulturne in naravne dediščine;75;;1;1;;;50;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 682;682;43;0
3521;8522;Gibina;182;46.52117;16.30399;Razkriški kot (sotočje Mure in Ščavnice);169;;6;;1;1;;;2;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 331;331;12;1
3522;8523;Planina pri Sevnici;588;46.10116;15.41185;Lovski dom Bohor;842;;90;4.78;1;1;;254;340;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;556;29;0
3523;8573;Jablance;500;46.04670;15.44540;Plešivec (Bohor);915;;65;2.77;1;1;;415;415;Posavsko hribovje Boc - Bohor 1:50.000;Priporočena oprema (zima):;Ogledov: 475;475;19;0
3523;8543;Planina pri Sevnici;588;46.10116;15.41185;Plešivec (Bohor);915;;120;6.29;1;0;;327;470;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;299;51;0
3523;8535;Planina pri Sevnici;588;46.10116;15.41185;Plešivec (Bohor);915;mimo Lovskega doma Bohor in čez Veliki Javornik;190;10.26;1;0;;327;595;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;202;82;0
3523;10206;Šentvid pri Planini;614;46.09426;15.43268;Plešivec (Bohor);915;;95;4.88;1;0;;301;385;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;159;47;0
3523;10214;Podgorje ob Sevnični (Kurja vas);349;46.05980;15.36108;Plešivec (Bohor);915;;200;10.26;1;0;;566;760;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;146;101;0
3524;8580;Jablance;500;46.04670;15.44540;Petrova skala na Bohorju;913;mimo Koče na Bohorju;65;2.89;1;1;;413;415;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;499;21;0
3524;8536;Planina pri Sevnici;588;46.10116;15.41185;Petrova skala na Bohorju;913;mimo Lovskega doma Bohor in čez Veliki Javornik;185;10.06;1;1;;325;580;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;278;77;0
3524;8545;Planina pri Sevnici;588;46.10116;15.41185;Petrova skala na Bohorju;913;;120;6.09;1;1;;325;455;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;271;46;0
3524;10212;Podgorje ob Sevnični (Kurja vas);349;46.05980;15.36108;Petrova skala na Bohorju;913;;195;10.05;1;1;;564;740;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;153;96;0
3524;10198;Šentvid pri Planini;614;46.09426;15.43268;Petrova skala na Bohorju;913;;90;4.68;1;1;;299;370;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;144;42;0
3525;8579;Jablance;500;46.04670;15.44540;Naravno bohorsko okno;883;mimo Koče na Bohorju;70;2.94;1;1;;383;415;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;529;25;0
3525;8537;Planina pri Sevnici;588;46.10116;15.41185;Naravno bohorsko okno;883;mimo Lovskega doma Bohor in čez Veliki Javornik;190;10.11;1;1;;295;580;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;361;81;0
3525;8544;Planina pri Sevnici;588;46.10116;15.41185;Naravno bohorsko okno;883;;125;6.14;1;1;;295;455;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;327;50;0
3525;10199;Šentvid pri Planini;614;46.09426;15.43268;Naravno bohorsko okno;883;;95;4.73;1;1;;269;370;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;172;46;0
3525;10213;Podgorje ob Sevnični (Kurja vas);349;46.05980;15.36108;Naravno bohorsko okno;883;;200;10.11;1;1;;534;740;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;152;100;0
3526;8539;Morava;542;;;Mali Mošenik;700;;20;;1;0;;158;160;Kočevje-kočevsko 1:600000;Priporočena oprema (zima):;Avtor: Mrcina;182;0;0
3527;8546;Trzin;299;46.13399;14.56052;Grad Jablje;310;Po Gozdni učni poti Onger;20;;1;0;;11;75;Pot je zadovoljivo vrisana tudi v OpenStreetMap;Priporočena oprema (zima):;Avtor: jerque;1450;0;0
3528;8551;Fram;327;46.45615;15.62687;Vodni izvir Zlati studenec;375;;10;0.46;1;1;;48;48;Pohorje 1:50.000;Priporočena oprema (zima):;Ogledov: 546;546;11;0
3529;8552;Fram;327;46.45615;15.62687;Lovski dom - LD Fram;668;;105;5.04;1;1;;341;375;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;369;40;0
3530;8553;Fram;327;46.45615;15.62687;Sveti Križ (Planica);692;;120;6.08;1;1;;365;415;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;545;46;0
3531;8554;Fram;327;46.45615;15.62687;Potnikova smreka;651;;130;6.51;1;1;;324;415;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;330;53;0
3531;8586;Sveti Križ (Planica);692;46.46934;15.56702;Potnikova smreka;651;;10;0.40;1;1;;;0;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;186;8;0
3532;8555;Podgrad;283;46.06642;14.63698;Španov vrh (Besnica);559;;50;;1;0;;276;276;Pot je zadovoljivo vrisana tudi v OpenStreetMap;Priporočena oprema (zima):;Avtor: jerque;583;3;0
3533;8559;Planina pri Sevnici;588;46.10116;15.41185;Sveti Križ (nad Planino pri Sevnici);730;;23;0.92;1;1;;142;142;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;1080;23;0
3533;8558;Planina pri Sevnici;588;46.10116;15.41185;Sveti Križ (nad Planino pri Sevnici);730;skozi pravljični gozd;28;1.14;1;1;;142;160;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;596;29;0
3534;8560;Fram;327;46.45615;15.62687;Planinski dom Zarja (Hotel Zarja);1113;;210;10.69;1;1;;786;825;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;379;68;0
3534;8587;Sveti Križ (Planica);692;46.46934;15.56702;Planinski dom Zarja (Hotel Zarja);1113;;105;5.30;1;0;;421;421;Pohorje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;300;37;0
3536;8582;Vurberk;363;46.48905;15.79702;Grmada (pri Vurberku);460;;15;;1;1;;97;97;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 1.160;1160;16;0
3536;8566;Trnovska vas;247;46.52015;15.88555;Grmada (pri Vurberku);460;;165;;1;1;;213;425;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;278;56;0
3537;8583;Vurberk;363;46.48905;15.79702;Grmada (pri Vurberku) - jugovzhodni vrh;457;;15;;1;0;;94;99;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 449;449;17;0
3537;8567;Trnovska vas;247;46.52015;15.88555;Grmada (pri Vurberku) - jugovzhodni vrh;457;;175;;1;0;;210;450;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;213;64;0
3538;8581;Vurberk;363;46.48905;15.79702;Grad Vurberk;427;;10;;1;1;;64;64;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 523;523;14;0
3538;8568;Trnovska vas;247;46.52015;15.88555;Grad Vurberk;427;;185;;1;1;;180;475;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;339;80;0
3538;10030;Ptuj;232;46.41868;15.87410;Grad Vurberk;427;;200;;1;1;;195;300;Priporočena oprema (poletje):;Priporočena oprema (zima): dereze;dereze;305;68;0
3539;8569;Nuskova;237;46.81065;16.02895;Marija Snežna (Fikšinci);332;;80;;1;0;;95;135;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 160;160;26;0
3539;8571;Pertoča;226;46.77081;16.03730;Marija Snežna (Fikšinci);332;;75;;1;0;;106;155;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 143;143;26;0
3540;8570;Pertoča;226;46.77081;16.03730;Sveta Helena (Pertoča);298;;20;;1;0;;72;72;Pomurje 1:40.000;Priporočena oprema (zima):;Ogledov: 206;206;13;0
3541;8584;Trnovska vas;247;46.52015;15.88555;Ostragova;309;;80;;1;1;;62;62;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;269;38;0
3542;8585;Trnovska vas;247;46.52015;15.88555;Sveti Andraž (Vitomarci);296;;100;;1;1;;49;85;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;221;52;0
3542;8928;Juršinci;251;46.48672;15.97221;Sveti Andraž (Vitomarci);296;;100;;1;1;;45;155;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;154;51;0
3549;8598;Naraplje;253;46.32259;15.76316;Sveti Bolfenk (Jelovice);537;;60;1.73;1;1;;284;290;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;485;26;0
3549;8601;Stogovci (Vabča vas);232;46.33584;15.75337;Sveti Bolfenk (Jelovice);537;;60;2.73;1;1;;305;305;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;198;25;0
3550;8599;Naraplje;253;46.32259;15.76316;Kerješetov vrh;590;;90;3.08;1;0;;337;365;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;233;46;0
3550;8603;Stogovci (Vabča vas);232;46.33584;15.75337;Kerješetov vrh;590;;90;4.09;1;1;;358;390;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;178;45;0
3551;8606;Žetale;326;46.27430;15.79171;Cerkev Marije Tolažnice (Brezje nad Žetalami);382;;15;;1;1;;56;65;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 280;280;13;0
3552;8623;Rudijev dom na Donački gori;590;46.26440;15.73470;Donačka gora (vzhodni vrh);883;po grebenu;65;;2;1;;293;335;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;674;28;0
3552;8628;Sveti Jurij;320;46.25370;15.73840;Donačka gora (vzhodni vrh);883;zahodna pot;115;;2;1;;563;605;Rogaška Slatina z Bočem in Donačko goro 1:25.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;443;41;0
3552;8607;Žetale;326;46.27430;15.79171;Donačka gora (vzhodni vrh);883;;135;;2;1;;557;600;Priporočena oprema (poletje): čelada;čelada;čelada, cepin, dereze;413;58;0
3552;8619;Stoperce;294;46.28896;15.71569;Donačka gora (vzhodni vrh);883;težja pot;155;;2;1;;589;625;Priporočena oprema (poletje): čelada;čelada;čelada, cepin, dereze;329;52;0
