id;ime_gore;drzava;gorovje;visina;sirina_dolzina;vrsta;ogledi;priljubljenost;stevilo_slik;stevilo_poti;stevilo_gps_sledi;vpisna_knjiga;povezava
2077;Rifugio Ra Valles;Italija;Dolomiti;2470;46,54757°N 12,08493°E;koča;160357;60% (1542. mesto);7;3;0;;https://www.hribi.net/gora/rifugio_ra_valles/39/2077
2078;Cima Formenton;Italija;Dolomiti;2830;46,56627°N 12,07236°E;vrh;99757;54% (1775. mesto);11;3;0;;https://www.hribi.net/gora/cima_formenton/39/2078
2079;Bivak Baracca degli Alpini;Italija;Dolomiti;2922;46,56286°N 12,06794°E;bivak;99707;54% (1777. mesto);4;3;0;;https://www.hribi.net/gora/bivak_baracca_degli_alpini/39/2079
2080;Tofana di Dentro;Italija;Dolomiti;3238;46,55824°N 12,06392°E;vrh;213080;65% (1344. mesto);18;2;0;;https://www.hribi.net/gora/tofana_di_dentro/39/2080
2081;Sitarjevec;Slovenija;Posavsko hribovje in Dolenjska;448;46,0523°N 14,826°E;vrh;204177;64% (1379. mesto);1;2;0;;https://www.hribi.net/gora/sitarjevec/25/2081
2083;Rifugio Duca d'Aosta;Italija;Dolomiti;2098;46,53791°N 12,08501°E;koča;78107;52% (1857. mesto);9;2;0;;https://www.hribi.net/gora/rifugio_duca_daosta/39/2083
2084;Vranilac (Kalnik);Hrvaška;Gorjanci, Medvednica in Medžimurje;643;46,1311°N 16,4548°E;vrh;113701;55% (1720. mesto);2;5;1;;https://www.hribi.net/gora/vranilac_kalnik/61/2084
2090;Kekes / Kékestető;Madžarska;Severovzhodna Madžarska;1014;47,8725°N 20,008°E;vrh;154594;59% (1564. mesto);1;7;0;;https://www.hribi.net/gora/kekes___kekesteto/134/2090
2091;Szent Gyoergy Hegy;Madžarska;Zahodna Madžarska;415;46,8411°N 17,4483°E;vrh;50573;49% (1971. mesto);5;1;0;;https://www.hribi.net/gora/szent_gyoergy_hegy/132/2091
2092;Ostri Vrh nad Vipavsko dolino;Slovenija;Goriško, Notranjsko in Snežniško hribovje;422;45,8475°N 13,8781°E;vrh;193884;63% (1415. mesto);7;0;0;1;https://www.hribi.net/gora/ostri_vrh_nad_vipavsko_dolino/26/2092
2093;Stegovniški slap;Slovenija;Karavanke;872;46,4047°N 14,3972°E;slap;148910;59% (1587. mesto);2;1;0;;https://www.hribi.net/gora/stegovniski_slap/11/2093
2095;Sasso Vernale;Italija;Dolomiti;3058;46,41883°N 11,84032°E;vrh;129866;57% (1655. mesto);14;1;0;;https://www.hribi.net/gora/sasso_vernale/39/2095
2096;Cima Ombrettola;Italija;Dolomiti;2931;46,41293°N 11,84014°E;vrh;88315;52% (1821. mesto);8;1;0;;https://www.hribi.net/gora/cima_ombrettola/39/2096
2097;Planina Pungrat;Slovenija;Karavanke;1447;46,4304°N 14,3596°E;planina;344274;78% (857. mesto);7;3;0;1;https://www.hribi.net/gora/planina_pungrat/11/2097
2098;Tegoška planina;Slovenija;Karavanke;1430;46,4293°N 14,3767°E;planina;296245;73% (1034. mesto);2;4;0;;https://www.hribi.net/gora/tegoska_planina/11/2098
2099;Planina Ilovica;Slovenija;Karavanke;1462;46,424°N 14,3316°E;planina;181965;62% (1463. mesto);0;2;0;;https://www.hribi.net/gora/planina_ilovica/11/2099
2101;Planina na Kalu;Slovenija;Julijske Alpe;1490;46,2422°N 13,7558°E;bivak, planina;284300;72% (1075. mesto);15;7;2;1;https://www.hribi.net/gora/planina_na_kalu/1/2101
2102;Tolminski Migovec;Slovenija;Julijske Alpe;1868;46,24629°N 13,76239°E;vrh;442624;86% (527. mesto);8;2;1;4;https://www.hribi.net/gora/tolminski_migovec/1/2102
2104;Ham;Hrvaška;Gorjanci, Medvednica in Medžimurje;679;;vrh;47861;48% (1981. mesto);1;1;0;;https://www.hribi.net/gora/ham/61/2104
2105;Cima Venegiotta;Italija;Dolomiti;2401;46,32788°N 11,82286°E;vrh;85004;52% (1831. mesto);14;1;0;;https://www.hribi.net/gora/cima_venegiotta/39/2105
2106;Grillitschhütte (Golica/Koralpe);Avstrija;Labotniške Alpe;1710;46,8159°N 14,9843°E;koča, planina;102165;54% (1765. mesto);7;3;0;;https://www.hribi.net/gora/grillitschhutte_golica_koralpe/28/2106
2107;Hühnerstütze (Golica/Koralpe);Avstrija;Labotniške Alpe;1989;46,806°N 14,9823°E;vrh;99502;54% (1778. mesto);6;2;0;;https://www.hribi.net/gora/huhnerstutze_golica_koralpe/28/2107
2108;Cima Caladora / Cima del Lago;Italija;Dolomiti;2313;46,332°N 11,81224°E;vrh;69431;51% (1893. mesto);10;1;0;;https://www.hribi.net/gora/cima_caladora___cima_del_lago/39/2108
2109;Bukovniško jezero;Slovenija;Prekmurje;189;46,6723°N 16,3363°E;jezero;254328;69% (1185. mesto);11;6;1;;https://www.hribi.net/gora/bukovnisko_jezero/163/2109
2110;Handalm;Avstrija;Labotniške Alpe;1853;46,84553°N 15,0196°E;vrh;74484;51% (1872. mesto);5;5;0;;https://www.hribi.net/gora/handalm/28/2110
2111;Weberkogel;Avstrija;Labotniške Alpe;1805;46,858°N 15,00896°E;vrh;72919;51% (1879. mesto);6;4;0;;https://www.hribi.net/gora/weberkogel/28/2111
2112;Glashüttenkogel;Avstrija;Labotniške Alpe;1762;46,83879°N 15,04339°E;vrh;81854;52% (1846. mesto);3;2;0;;https://www.hribi.net/gora/glashuttenkogel/28/2112
2113;Sveti Benedikt (Kančevci);Slovenija;Prekmurje;358;46,751°N 16,2334°E;vrh, cerkev;119039;56% (1698. mesto);13;5;0;4;https://www.hribi.net/gora/sveti_benedikt_kancevci/163/2113
2114;Sveti Primož in Felicijan nad Semičem;Slovenija;Posavsko hribovje in Dolenjska;465;45,647°N 15,1639°E;cerkev;123500;56% (1678. mesto);2;1;0;;https://www.hribi.net/gora/sveti_primoz_in_felicijan_nad_semicem/25/2114
2115;Semenič;Slovenija;Posavsko hribovje in Dolenjska;590;45,6487°N 15,1616°E;vrh;123322;56% (1680. mesto);1;1;0;1;https://www.hribi.net/gora/semenic/25/2115
2116;Smuk;Slovenija;Posavsko hribovje in Dolenjska;545;45,66124°N 15,17985°E;vrh, koča, cerkev;209858;64% (1361. mesto);9;2;3;2;https://www.hribi.net/gora/smuk/25/2116
2117;Planinski dom Goška ravan;Slovenija;Škofjeloško, Cerkljansko hribovje in Jelovica;933;46,3166°N 14,1328°E;koča, planina;359608;79% (804. mesto);10;6;0;;https://www.hribi.net/gora/planinski_dom_goska_ravan/21/2117
2118;Planina Ravne;Slovenija;Kamniško Savinjske Alpe;1500;46,35°N 14,6992°E;planina;309305;74% (986. mesto);9;1;1;1;https://www.hribi.net/gora/planina_ravne/3/2118
2119;Grad Turjak;Slovenija;Posavsko hribovje in Dolenjska;522;45,8769°N 14,6074°E;vrh;266201;70% (1141. mesto);2;3;0;3;https://www.hribi.net/gora/grad_turjak/25/2119
2120;Cima Valles / Cima Venegia;Italija;Dolomiti;2305;46,333°N 11,80299°E;vrh;58209;49% (1937. mesto);5;1;0;;https://www.hribi.net/gora/cima_valles___cima_venegia/39/2120
2121;Badacsony;Madžarska;Zahodna Madžarska;438;46,80318°N 17,49626°E;vrh;53550;49% (1956. mesto);2;3;0;;https://www.hribi.net/gora/badacsony/132/2121
2122;Gulacs;Madžarska;Zahodna Madžarska;393;46,82946°N 17,50103°E;vrh;47721;48% (1982. mesto);3;2;0;;https://www.hribi.net/gora/gulacs/132/2122
2123;Klečica;Slovenija;Julijske Alpe;1889;46,3973°N 13,9413°E;vrh;200869;64% (1392. mesto);0;0;0;;https://www.hribi.net/gora/klecica/1/2123
2124;Marija Snežna (Kavalar) / Madonna della Neve;Italija;Karavanke;1275;46,5141°N 13,6951°E;planina, cerkev;289081;72% (1061. mesto);3;2;0;;https://www.hribi.net/gora/marija_snezna_kavalar___madonna_della_neve/11/2124
2125;Marinčeva planina (Hrib);Slovenija;Polhograjsko hribovje in Ljubljana;805;46,04512°N 14,21678°E;vrh;232498;67% (1268. mesto);7;2;0;1;https://www.hribi.net/gora/marinceva_planina_hrib/5/2125
2126;Macna / Matzen;Avstrija;Karavanke;1627;46,509°N 14,3624°E;vrh;152935;59% (1569. mesto);8;4;0;;https://www.hribi.net/gora/macna___matzen/11/2126
2127;Sveta Ana (Macna) / St. Anna (Matzen);Avstrija;Karavanke;1536;46,5135°N 14,3614°E;cerkev;146874;58% (1595. mesto);6;3;0;;https://www.hribi.net/gora/sveta_ana_macna___st_anna_matzen/11/2127
2128;Oštrc;Hrvaška;Gorjanci, Medvednica in Medžimurje;752;45,7615°N 15,6494°E;vrh;103916;54% (1758. mesto);2;5;0;;https://www.hribi.net/gora/ostrc/61/2128
2129;Zabreznik (Sv. Miklavž);Slovenija;Posavsko hribovje in Dolenjska;644;46,1628°N 14,9496°E;vrh, cerkev;130838;57% (1651. mesto);3;2;0;1;https://www.hribi.net/gora/zabreznik_sv_miklavz/25/2129
2130;Vetrh vrh;Slovenija;Karavanke;1268;46,3986°N 14,3833°E;vrh;120241;56% (1694. mesto);4;1;0;;https://www.hribi.net/gora/vetrh_vrh/11/2130
2134;Kopa / Monte Coppa;Italija;Karavanke;1496;46,51474°N 13,70705°E;vrh;272143;71% (1121. mesto);4;2;0;;https://www.hribi.net/gora/kopa___monte_coppa/11/2134
2135;Belovka;Slovenija;Goriško, Notranjsko in Snežniško hribovje;848;45,76061°N 14,54092°E;vrh;150267;59% (1581. mesto);3;2;0;;https://www.hribi.net/gora/belovka/26/2135
2136;Mehovski hrib;Slovenija;Posavsko hribovje in Dolenjska;571;45,73803°N 15,20388°E;vrh;400752;83% (661. mesto);23;6;0;;https://www.hribi.net/gora/mehovski_hrib/25/2136
2138;Vošni vrh;Slovenija;Julijske Alpe;1621;46,4128°N 13,9439°E;vrh;181198;62% (1465. mesto);2;1;0;1;https://www.hribi.net/gora/vosni_vrh/1/2138
2139;Frčkova planina;Slovenija;Julijske Alpe;1335;46,4231°N 13,9504°E;planina;188683;63% (1435. mesto);3;1;0;;https://www.hribi.net/gora/frckova_planina/1/2139
2140;Strešni vrh (Svibno);Slovenija;Posavsko hribovje in Dolenjska;523;46,0728°N 14,8331°E;vrh;183698;62% (1454. mesto);1;2;0;;https://www.hribi.net/gora/stresni_vrh_svibno/25/2140
2141;Vrhija;Slovenija;Posavsko hribovje in Dolenjska;648;46,1623°N 14,8897°E;vrh;135124;57% (1637. mesto);2;1;0;;https://www.hribi.net/gora/vrhija/25/2141
2142;Javorč;Slovenija;Polhograjsko hribovje in Ljubljana;901;46,0703°N 14,1419°E;vrh, koča;349818;78% (837. mesto);5;3;0;;https://www.hribi.net/gora/javorc/5/2142
2145;Frančiškov hrib;Slovenija;Goriško, Notranjsko in Snežniško hribovje;632;45,9954°N 13,6612°E;vrh;210495;65% (1358. mesto);5;3;0;6;https://www.hribi.net/gora/franciskov_hrib/26/2145
2146;Koseški bajer;Slovenija;Polhograjsko hribovje in Ljubljana;307;46,0673°N 14,4687°E;jezero;395259;82% (681. mesto);7;2;0;3;https://www.hribi.net/gora/koseski_bajer/5/2146
2147;Razgledišče Petelinc / Aussicht Petelinz;Avstrija;Krške Alpe;604;46,5485°N 14,3136°E;vrh;120480;56% (1691. mesto);1;4;0;;https://www.hribi.net/gora/razgledisce_petelinc___aussicht_petelinz/29/2147
2148;Sveti Duh (Pedrovo);Slovenija;Goriško, Notranjsko in Snežniško hribovje;365;45,8565°N 13,7642°E;cerkev;140378;58% (1617. mesto);1;2;0;;https://www.hribi.net/gora/sveti_duh_pedrovo/26/2148
2149;Vitovsko jezero;Slovenija;Goriško, Notranjsko in Snežniško hribovje;445;45,9379°N 13,772°E;jezero;200030;64% (1395. mesto);3;1;0;;https://www.hribi.net/gora/vitovsko_jezero/26/2149
2151;Sveti Vid (Vidovska planota);Slovenija;Goriško, Notranjsko in Snežniško hribovje;846;45,8506°N 14,4612°E;vrh, cerkev;178979;62% (1472. mesto);9;3;0;;https://www.hribi.net/gora/sveti_vid_vidovska_planota/26/2151
2152;Nizki vrh;Slovenija;Julijske Alpe;1488;46,2916°N 13,3902°E;vrh;216854;65% (1326. mesto);13;1;0;;https://www.hribi.net/gora/nizki_vrh/1/2152
2153;Brezje / Montemaggiore;Italija;Julijske Alpe;819;46,2681°N 13,37°E;Vremenska napoved:;145602;58% (1599. mesto);2;1;0;;https://www.hribi.net/gora/brezje___montemaggiore/1/2153
2154;Klatnica;Slovenija;Julijske Alpe;1000;46,2794°N 13,417°E;Vremenska napoved:;215815;65% (1331. mesto);4;1;0;;https://www.hribi.net/gora/klatnica/1/2154
2155;Stari grad Kamnik;Slovenija;Posavsko hribovje in Dolenjska;577;46,2239°N 14,6169°E;vrh, koča;339406;77% (879. mesto);7;2;0;4;https://www.hribi.net/gora/stari_grad_kamnik/25/2155
2156;Köris Hegy;Madžarska;Zahodna Madžarska;709;47,2941°N 17,7536°E;Vremenska napoved:;55081;49% (1951. mesto);1;1;0;;https://www.hribi.net/gora/koris_hegy/132/2156
2157;Izvir Bele;Slovenija;Julijske Alpe;665;46,2712°N 13,4257°E;Vremenska napoved:;226799;66% (1284. mesto);2;1;0;1;https://www.hribi.net/gora/izvir_bele/1/2157
2158;Špicberg;Slovenija;Posavsko hribovje in Dolenjska;490;46,1455°N 15,0322°E;vrh;211472;65% (1352. mesto);2;2;0;;https://www.hribi.net/gora/spicberg/25/2158
2159;Dom pod Okićem;Hrvaška;Gorjanci, Medvednica in Medžimurje;411;;koča;47963;48% (1980. mesto);3;1;0;;https://www.hribi.net/gora/dom_pod_okicem/61/2159
2162;Pečke;Slovenija;Pohorje, Dravinjske gorice in Haloze;720;46,5227°N 15,5408°E;vrh, koča;360000;79% (803. mesto);7;5;1;;https://www.hribi.net/gora/pecke/4/2162
2163;Sveta Ana (Tunjice);Slovenija;Kamniško Savinjske Alpe;475;46,2314°N 14,5777°E;vrh, cerkev;271046;71% (1125. mesto);9;3;0;3;https://www.hribi.net/gora/sveta_ana_tunjice/3/2163
2164;Brezovica;Hrvaška;Gorjanci, Medvednica in Medžimurje;581;;vrh;49928;48% (1974. mesto);3;2;0;;https://www.hribi.net/gora/brezovica/61/2164
2166;Fallbach;Avstrija;Visoke Ture;1150;46,9845°N 13,47038°E;slap;106100;54% (1750. mesto);1;1;0;;https://www.hribi.net/gora/fallbach/57/2166
2167;Cesargradska gora;Hrvaška;Gorjanci, Medvednica in Medžimurje;509;;vrh, koča;61444;50% (1924. mesto);10;2;0;;https://www.hribi.net/gora/cesargradska_gora/61/2167
2170;Trebni vrh;Slovenija;Posavsko hribovje in Dolenjska;581;45,8935°N 15,003°E;vrh;241014;68% (1238. mesto);3;6;2;8;https://www.hribi.net/gora/trebni_vrh/25/2170
2171;Lovski dom na Vrhtrebnjem;Slovenija;Posavsko hribovje in Dolenjska;562;45,8942°N 15,0014°E;koča, cerkev;232817;67% (1266. mesto);5;4;0;1;https://www.hribi.net/gora/lovski_dom_na_vrhtrebnjem/25/2171
2172;Lisec (Liška gora);Slovenija;Posavsko hribovje in Dolenjska;565;45,8682°N 14,9533°E;vrh;185412;62% (1448. mesto);7;1;0;2;https://www.hribi.net/gora/lisec_liska_gora/25/2172
2173;Sveti Križ (Liška gora);Slovenija;Posavsko hribovje in Dolenjska;428;45,868°N 14,9627°E;vrh, cerkev;128006;57% (1665. mesto);2;1;0;;https://www.hribi.net/gora/sveti_kriz_liska_gora/25/2173
2174;Koča pod Košuto / Koschutahaus;Avstrija;Karavanke;1280;46,4517°N 14,3876°E;koča;221836;66% (1306. mesto);4;3;0;;https://www.hribi.net/gora/koca_pod_kosuto___koschutahaus/11/2174
2175;Mejnik;Avstrija;Karavanke;1517;46,4537°N 14,3961°E;vrh;161386;60% (1538. mesto);2;3;0;;https://www.hribi.net/gora/mejnik/11/2175
2176;Col Rosa;Italija;Dolomiti;2166;46,58576°N 12,09764°E;vrh;121165;56% (1688. mesto);15;2;0;;https://www.hribi.net/gora/col_rosa/39/2176
2177;Sasso di Stria;Italija;Dolomiti;2477;46,51989°N 11,99788°E;vrh;82748;52% (1839. mesto);7;1;0;;https://www.hribi.net/gora/sasso_di_stria/39/2177
2178;Monte Sief;Italija;Dolomiti;2424;46,50095°N 11,95438°E;vrh;94272;53% (1795. mesto);14;2;0;;https://www.hribi.net/gora/monte_sief/39/2178
2180;Col di Lana;Italija;Dolomiti;2452;46,49665°N 11,95941°E;vrh, bivak, cerkev;168396;61% (1512. mesto);24;3;0;;https://www.hribi.net/gora/col_di_lana/39/2180
2181;Cenglei;Italija;Dolomiti;2221;46,49871°N 11,97228°E;vrh;76877;51% (1860. mesto);7;1;0;;https://www.hribi.net/gora/cenglei/39/2181
2182;K2;Nepal;Himalaja;8611;;vrh;312866;75% (968. mesto);3;0;0;;https://www.hribi.net/gora/k2/107/2182
2185;Lovska koča na Glinu;Slovenija;Julijske Alpe;1527;46,2411°N 13,8684°E;vrh;162608;60% (1533. mesto);2;5;0;;https://www.hribi.net/gora/lovska_koca_na_glinu/1/2185
2186;Rifugio Fodara Vedla;Italija;Dolomiti;1980;46,63558°N 12,06098°E;koča, planina;60423;50% (1928. mesto);2;1;0;;https://www.hribi.net/gora/rifugio_fodara_vedla/39/2186
2187;Rifugio Sennes;Italija;Dolomiti;2126;46,65362°N 12,0595°E;koča, jezero, planina;90702;53% (1807. mesto);7;4;0;;https://www.hribi.net/gora/rifugio_sennes/39/2187
2188;Rifugio Munt de Sennes;Italija;Dolomiti;2176;46,65885°N 12,04871°E;koča, planina;76689;51% (1863. mesto);8;2;0;;https://www.hribi.net/gora/rifugio_munt_de_sennes/39/2188
2189;Col de Lasta;Italija;Dolomiti;2311;46,65316°N 12,05243°E;vrh;71221;51% (1883. mesto);7;2;0;;https://www.hribi.net/gora/col_de_lasta/39/2189
2190;Muntejela de Sennes;Italija;Dolomiti;2787;46,67197°N 12,01873°E;vrh;97170;53% (1783. mesto);16;2;0;;https://www.hribi.net/gora/muntejela_de_sennes/39/2190
2191;Rifugio Biella / Seekofel Hütte;Italija;Dolomiti;2327;46,66565°N 12,08464°E;koča, bivak;106321;54% (1746. mesto);15;2;0;;https://www.hribi.net/gora/rifugio_biella___seekofel_hutte/39/2191
2192;Croda del Beco / Seekofel;Italija;Dolomiti;2810;46,67486°N 12,07224°E;vrh;159121;60% (1548. mesto);22;2;0;;https://www.hribi.net/gora/croda_del_beco___seekofel/39/2192
2193;Punta Fiames;Italija;Dolomiti;2240;46,57596°N 12,12994°E;vrh;107896;55% (1738. mesto);12;2;0;1;https://www.hribi.net/gora/punta_fiames/39/2193
2194;Pezzories;Italija;Dolomiti;2348;46,58027°N 12,12998°E;vrh;70198;51% (1888. mesto);8;1;0;;https://www.hribi.net/gora/pezzories/39/2194
2197;Sveti Mihael na Pečici;Slovenija;Karavanke;500;46,275°N 15,5294°E;cerkev;129044;57% (1658. mesto);5;4;0;;https://www.hribi.net/gora/sveti_mihael_na_pecici/11/2197
2198;Linderhütte;Avstrija;Lienški Dolomiti;2683;46,77009°N 12,7406°E;bivak;87055;52% (1822. mesto);7;1;0;;https://www.hribi.net/gora/linderhutte/68/2198
2199;Spitzkofel;Avstrija;Lienški Dolomiti;2717;46,77239°N 12,743°E;vrh;133625;57% (1642. mesto);13;1;0;;https://www.hribi.net/gora/spitzkofel/68/2199
2200;Weittalspitze;Avstrija;Lienški Dolomiti;2539;46,74979°N 12,76611°E;vrh;101750;54% (1767. mesto);15;2;0;;https://www.hribi.net/gora/weittalspitze/68/2200
2201;Kriška planina;Slovenija;Kamniško Savinjske Alpe;1480;46,2943°N 14,5359°E;koča, planina;516078;92% (316. mesto);5;5;4;2;https://www.hribi.net/gora/kriska_planina/3/2201
2202;Rifugio Padon;Italija;Dolomiti;2407;46,46352°N 11,89259°E;koča;93975;53% (1796. mesto);9;1;0;;https://www.hribi.net/gora/rifugio_padon/39/2202
2203;Bivak Bontadini;Italija;Dolomiti;2580;46,46344°N 11,88828°E;bivak;95429;53% (1790. mesto);6;1;0;;https://www.hribi.net/gora/bivak_bontadini/39/2203
2204;Bech da Mesdi;Italija;Dolomiti;2727;46,47309°N 11,87453°E;vrh;120032;56% (1695. mesto);9;1;0;;https://www.hribi.net/gora/bech_da_mesdi/39/2204
2205;Okić;Hrvaška;Gorjanci, Medvednica in Medžimurje;499;;Ogledov: 70.809;70809;51% (1886. mesto);1;3;0;;https://www.hribi.net/gora/okic/61/2205
2207;Leibnitzalm;Avstrija;Visoke Ture;1908;46,92136°N 12,67956°E;planina;48029;48% (1979. mesto);4;1;0;;https://www.hribi.net/gora/leibnitzalm/57/2207
2208;Hochschoberhütte;Avstrija;Visoke Ture;2322;46,9251°N 12,69952°E;koča;55820;49% (1947. mesto);13;2;0;;https://www.hribi.net/gora/hochschoberhutte/57/2208
2209;Domačija Pr Lenart (Belo);Slovenija;Polhograjsko hribovje in Ljubljana;650;46,0788°N 14,3591°E;koča;218640;66% (1321. mesto);3;2;0;;https://www.hribi.net/gora/domacija_pr_lenart_belo/5/2209
2210;Schoberlacke;Avstrija;Visoke Ture;2515;46,93274°N 12,69757°E;jezero;58481;49% (1936. mesto);4;1;0;;https://www.hribi.net/gora/schoberlacke/57/2210
2211;Hochschober;Avstrija;Visoke Ture;3240;46,94258°N 12,69831°E;vrh;172991;61% (1495. mesto);7;1;0;;https://www.hribi.net/gora/hochschober/57/2211
2213;Wangenitzseehütte;Avstrija;Visoke Ture;2508;46,93017°N 12,7998°E;koča, jezero, bivak;173005;61% (1494. mesto);15;1;0;;https://www.hribi.net/gora/wangenitzseehutte/57/2213
2214;Petzeck;Avstrija;Visoke Ture;3283;46,94808°N 12,80397°E;vrh;451897;87% (493. mesto);14;1;0;;https://www.hribi.net/gora/petzeck/57/2214
2215;Kruckelkopf;Avstrija;Visoke Ture;3181;46,94203°N 12,79614°E;vrh;195015;63% (1409. mesto);10;1;0;;https://www.hribi.net/gora/kruckelkopf/57/2215
2216;Steinermandl;Avstrija;Visoke Ture;2235;46,87594°N 12,79144°E;vrh, koča;107377;55% (1740. mesto);10;1;0;;https://www.hribi.net/gora/steinermandl/57/2216
2218;Goiselemandl;Avstrija;Visoke Ture;2433;46,88514°N 12,77758°E;vrh;106905;54% (1745. mesto);10;1;0;;https://www.hribi.net/gora/goiselemandl/57/2218
2219;Neualplseen;Avstrija;Visoke Ture;2438;46,89292°N 12,76608°E;jezero;112656;55% (1724. mesto);13;2;0;;https://www.hribi.net/gora/neualplseen/57/2219
2220;Östlicher Sattelkopf;Avstrija;Visoke Ture;2651;46,89922°N 12,76608°E;vrh;110999;55% (1731. mesto);9;1;0;;https://www.hribi.net/gora/ostlicher_sattelkopf/57/2220
2221;Schleinitz;Avstrija;Visoke Ture;2905;46,89538°N 12,74888°E;vrh;146651;58% (1597. mesto);18;2;0;;https://www.hribi.net/gora/schleinitz/57/2221
2222;Matkov kot;Slovenija;Kamniško Savinjske Alpe;920;46,401°N 14,6066°E;Vremenska napoved:;445526;86% (519. mesto);1;1;0;;https://www.hribi.net/gora/matkov_kot/3/2222
2223;Vrh (Debeli hrib);Slovenija;Polhograjsko hribovje in Ljubljana;540;46,0309°N 14,3877°E;vrh;279015;71% (1092. mesto);7;7;0;1;https://www.hribi.net/gora/vrh_debeli_hrib/5/2223
2224;Naturfreundehaus Kolm Saigurn;Avstrija;Visoke Ture;1598;47,06744°N 12,98386°E;koča;50274;49% (1972. mesto);6;1;0;;https://www.hribi.net/gora/naturfreundehaus_kolm_saigurn/57/2224
2225;Schutzhaus Neubau;Avstrija;Visoke Ture;2175;47,05631°N 12,98789°E;koča;52190;49% (1963. mesto);6;1;0;;https://www.hribi.net/gora/schutzhaus_neubau/57/2225
2226;Rojacher Hütte;Avstrija;Visoke Ture;2718;47,04805°N 12,96919°E;koča;86340;52% (1823. mesto);7;1;0;;https://www.hribi.net/gora/rojacher_hutte/57/2226
2227;Hoher Sonnblick;Avstrija;Visoke Ture;3106;47,05397°N 12,95775°E;vrh, koča, bivak;379828;81% (726. mesto);23;2;0;;https://www.hribi.net/gora/hoher_sonnblick/57/2227
2228;Goldzechkopf;Avstrija;Visoke Ture;3042;47,05917°N 12,94303°E;vrh;152599;59% (1571. mesto);9;2;0;;https://www.hribi.net/gora/goldzechkopf/57/2228
2229;Hocharn;Avstrija;Visoke Ture;3254;47,076°N 12,93769°E;vrh;243327;68% (1230. mesto);12;2;0;;https://www.hribi.net/gora/hocharn/57/2229
